True Emotion,Predicted Emotion,Time Taken (s),Average Time(s),Count,Gender,Model Name,WAV File,Accuracy,,,,,,
fru,"hap
",12.09550452,0.223990824,54,M,sharegpt4video-8b,Ses01M_impro04_M012,0,,,,,,
fru,sad,1.008081913,0.018668184,54,M,VideoLLaMA2-7B,Ses01M_impro04_M012,0,,,,,,
fru,neu,8.596063852,0.130243392,66,M,MiniCPM-V-2_6,Ses01M_impro04_M013,0,,,,,,
fru,"hap
",14.25404835,0.21597043,66,M,sharegpt4video-8b,Ses01M_impro04_M013,0,,,,,,
fru,neu,1.247613907,0.018903241,66,M,VideoLLaMA2-7B,Ses01M_impro04_M013,0,,,,,,
ang,neu,4.766183138,0.119154578,40,M,MiniCPM-V-2_6,Ses01M_impro04_M014,0,,,,,,
ang,"hap
",7.654232025,0.191355801,40,M,sharegpt4video-8b,Ses01M_impro04_M014,0,,,,,,
ang,sad,0.981988192,0.024549705,40,M,VideoLLaMA2-7B,Ses01M_impro04_M014,0,,,,,,
fru,neu,22.1910336,0.129017637,172,M,MiniCPM-V-2_6,Ses01M_impro04_M015,0,,,,,,
fru,"hap
",36.6887629,0.213306761,172,M,sharegpt4video-8b,Ses01M_impro04_M015,0,,,,,,
fru,neu,2.593191147,0.015076693,172,M,VideoLLaMA2-7B,Ses01M_impro04_M015,0,,,,,,
fru,neu,19.85836887,0.116813935,170,M,MiniCPM-V-2_6,Ses01M_impro04_M016,0,,,,,,
fru,"hap
",36.20522976,0.21297194,170,M,sharegpt4video-8b,Ses01M_impro04_M016,0,,,,,,
fru,neu,2.864058971,0.016847406,170,M,VideoLLaMA2-7B,Ses01M_impro04_M016,0,,,,,,
fru,neu,6.882716656,0.132359936,52,M,MiniCPM-V-2_6,Ses01M_impro04_M017,0,,,,,,
fru,"hap
",10.89223146,0.20946599,52,M,sharegpt4video-8b,Ses01M_impro04_M017,0,,,,,,
fru,neu,0.931191921,0.017907537,52,M,VideoLLaMA2-7B,Ses01M_impro04_M017,0,,,,,,
ang,neu,27.79431725,0.119288915,233,M,MiniCPM-V-2_6,Ses01M_impro04_M018,0,,,,,,
ang,"hap
",48.03066278,0.206140184,233,M,sharegpt4video-8b,Ses01M_impro04_M018,0,,,,,,
ang,neu,3.975827932,0.017063639,233,M,VideoLLaMA2-7B,Ses01M_impro04_M018,0,,,,,,
xxx,neu,12.37514162,0.117858492,105,M,MiniCPM-V-2_6,Ses01M_impro04_M019,0,,,,,,
xxx,"hap
",20.83687091,0.19844639,105,M,sharegpt4video-8b,Ses01M_impro04_M019,0,,,,,,
xxx,neu,1.881902695,0.017922883,105,M,VideoLLaMA2-7B,Ses01M_impro04_M019,0,,,,,,
fru,ang,7.891566515,0.125262961,63,M,MiniCPM-V-2_6,Ses01M_impro04_M020,0,,,,,,
fru,"hap
",13.10293889,0.207983157,63,M,sharegpt4video-8b,Ses01M_impro04_M020,0,,,,,,
fru,sad,1.024241924,0.016257808,63,M,VideoLLaMA2-7B,Ses01M_impro04_M020,0,,,,,,
xxx,neu,6.799173355,0.133317125,51,M,MiniCPM-V-2_6,Ses01M_impro04_M021,0,,,,,,
xxx,"hap
",10.80286884,0.211820958,51,M,sharegpt4video-8b,Ses01M_impro04_M021,0,,,,,,
xxx,sad,0.945867062,0.018546413,51,M,VideoLLaMA2-7B,Ses01M_impro04_M021,0,,,,,,
fru,neu,7.021306276,0.13002419,54,M,MiniCPM-V-2_6,Ses01M_impro04_M022,0,,,,,,
fru,"hap
",9.990382195,0.185007078,54,M,sharegpt4video-8b,Ses01M_impro04_M022,0,,,,,,
fru,neu,0.874853611,0.016200993,54,M,VideoLLaMA2-7B,Ses01M_impro04_M022,0,,,,,,
ang,neu,23.54973626,0.124601779,189,M,MiniCPM-V-2_6,Ses01M_impro04_M023,0,,,,,,
ang,"hap
",39.84835219,0.210837842,189,M,sharegpt4video-8b,Ses01M_impro04_M023,0,,,,,,
ang,neu,2.851132154,0.015085355,189,M,VideoLLaMA2-7B,Ses01M_impro04_M023,0,,,,,,
fru,neu,12.90896702,0.119527472,108,M,MiniCPM-V-2_6,Ses01M_impro04_M024,0,,,,,,
fru,"hap
",20.63989639,0.191110152,108,M,sharegpt4video-8b,Ses01M_impro04_M024,0,,,,,,
fru,sad,1.849370718,0.017123803,108,M,VideoLLaMA2-7B,Ses01M_impro04_M024,0,,,,,,
neu,neu,3.447738886,0.132605342,26,M,MiniCPM-V-2_6,Ses01M_impro04_M025,1,,,,,,
neu,"hap
",6.393773317,0.245914358,26,M,sharegpt4video-8b,Ses01M_impro04_M025,0,,,,,,
neu,sad,0.906932116,0.034882004,26,M,VideoLLaMA2-7B,Ses01M_impro04_M025,0,,,,,,
hap,neu,10.95642567,0.127400298,86,F,MiniCPM-V-2_6,Ses01F_impro03_F000,0,,,,,,
hap,"hap
",18.767802,0.218230256,86,F,sharegpt4video-8b,Ses01F_impro03_F000,0,,,,,,
hap,hap,1.647745848,0.019159835,86,F,VideoLLaMA2-7B,Ses01F_impro03_F000,1,,,,,,
hap,hap,12.27430248,0.118022139,104,F,MiniCPM-V-2_6,Ses01F_impro03_F001,1,,,,,,
hap,"hap
",18.00921869,0.173165564,104,F,sharegpt4video-8b,Ses01F_impro03_F001,0,,,,,,
hap,hap,1.678947449,0.016143725,104,F,VideoLLaMA2-7B,Ses01F_impro03_F001,1,,,,,,
hap,neu,10.21384072,0.130946676,78,F,MiniCPM-V-2_6,Ses01F_impro03_F002,0,,,,,,
hap,"hap
",17.66252065,0.226442572,78,F,sharegpt4video-8b,Ses01F_impro03_F002,0,,,,,,
hap,hap,1.448112726,0.018565548,78,F,VideoLLaMA2-7B,Ses01F_impro03_F002,1,,,,,,
xxx,hap,17.71040869,0.127413012,139,F,MiniCPM-V-2_6,Ses01F_impro03_F003,0,,,,,,
xxx,"hap
",26.49374366,0.190602472,139,F,sharegpt4video-8b,Ses01F_impro03_F003,0,,,,,,
xxx,hap,1.93590641,0.013927384,139,F,VideoLLaMA2-7B,Ses01F_impro03_F003,0,,,,,,
hap,neu,11.74594784,0.10303463,114,F,MiniCPM-V-2_6,Ses01F_impro03_F004,0,,,,,,
hap,"hap
",23.08926749,0.202537434,114,F,sharegpt4video-8b,Ses01F_impro03_F004,0,,,,,,
hap,hap,1.794984341,0.015745477,114,F,VideoLLaMA2-7B,Ses01F_impro03_F004,1,,,,,,
hap,hap,10.10747981,0.127942782,79,F,MiniCPM-V-2_6,Ses01F_impro03_F005,1,,,,,,
hap,"hap
",17.54759431,0.222121447,79,F,sharegpt4video-8b,Ses01F_impro03_F005,0,,,,,,
hap,hap,1.380482674,0.017474464,79,F,VideoLLaMA2-7B,Ses01F_impro03_F005,1,,,,,,
hap,hap,22.09743834,0.115693394,191,F,MiniCPM-V-2_6,Ses01F_impro03_F006,1,,,,,,
hap,"hap
",37.72228503,0.197498875,191,F,sharegpt4video-8b,Ses01F_impro03_F006,0,,,,,,
hap,hap,2.688033342,0.014073473,191,F,VideoLLaMA2-7B,Ses01F_impro03_F006,1,,,,,,
xxx,hap,17.16578937,0.127153995,135,F,MiniCPM-V-2_6,Ses01F_impro03_F007,0,,,,,,
xxx,"hap
",27.14160633,0.201048936,135,F,sharegpt4video-8b,Ses01F_impro03_F007,0,,,,,,
xxx,hap,2.138977289,0.015844276,135,F,VideoLLaMA2-7B,Ses01F_impro03_F007,0,,,,,,
hap,fru,10.21081328,0.126059423,81,F,MiniCPM-V-2_6,Ses01F_impro03_F008,0,,,,,,
hap,"hap
",18.11585784,0.223652566,81,F,sharegpt4video-8b,Ses01F_impro03_F008,0,,,,,,
hap,hap,1.413294554,0.017448081,81,F,VideoLLaMA2-7B,Ses01F_impro03_F008,1,,,,,,
hap,neu,6.766818762,0.13013113,52,F,MiniCPM-V-2_6,Ses01F_impro03_F009,0,,,,,,
hap,"hap
",10.8755703,0.209145583,52,F,sharegpt4video-8b,Ses01F_impro03_F009,0,,,,,,
hap,hap,0.878098965,0.016886519,52,F,VideoLLaMA2-7B,Ses01F_impro03_F009,1,,,,,,
hap,hap,12.29443932,0.126746797,97,F,MiniCPM-V-2_6,Ses01F_impro03_F010,1,,,,,,
hap,"hap
",18.02399182,0.185814349,97,F,sharegpt4video-8b,Ses01F_impro03_F010,0,,,,,,
hap,hap,1.630474806,0.016809019,97,F,VideoLLaMA2-7B,Ses01F_impro03_F010,1,,,,,,
xxx,neu,7.762736559,0.119426716,65,F,MiniCPM-V-2_6,Ses01F_impro03_F011,0,,,,,,
xxx,"hap
",15.51870275,0.238749273,65,F,sharegpt4video-8b,Ses01F_impro03_F011,0,,,,,,
xxx,hap,1.39637351,0.021482669,65,F,VideoLLaMA2-7B,Ses01F_impro03_F011,0,,,,,,
hap,hap,8.943721771,0.129619156,69,F,MiniCPM-V-2_6,Ses01F_impro03_F012,1,,,,,,
hap,"hap
",15.71052098,0.22768871,69,F,sharegpt4video-8b,Ses01F_impro03_F012,0,,,,,,
hap,hap,1.398832083,0.020272929,69,F,VideoLLaMA2-7B,Ses01F_impro03_F012,1,,,,,,
hap,hap,18.65801978,0.121155973,154,F,MiniCPM-V-2_6,Ses01F_impro03_F013,1,,,,,,
hap,"hap
",27.53359628,0.178789586,154,F,sharegpt4video-8b,Ses01F_impro03_F013,0,,,,,,
hap,hap,2.526388884,0.016405123,154,F,VideoLLaMA2-7B,Ses01F_impro03_F013,1,,,,,,
xxx,hap,21.8921051,0.12654396,173,F,MiniCPM-V-2_6,Ses01F_impro03_F014,0,,,,,,
xxx,"hap
",34.82750654,0.201315067,173,F,sharegpt4video-8b,Ses01F_impro03_F014,0,,,,,,
xxx,hap,2.533249617,0.014643061,173,F,VideoLLaMA2-7B,Ses01F_impro03_F014,0,,,,,,
exc,hap,15.98657703,0.115844761,138,F,MiniCPM-V-2_6,Ses01F_impro03_F015,0,,,,,,
exc,"hap
",30.2442441,0.219161189,138,F,sharegpt4video-8b,Ses01F_impro03_F015,0,,,,,,
exc,hap,2.389142752,0.017312629,138,F,VideoLLaMA2-7B,Ses01F_impro03_F015,0,,,,,,
hap,hap,7.84187746,0.124474245,63,F,MiniCPM-V-2_6,Ses01F_impro03_F016,1,,,,,,
hap,"hap
",13.06981087,0.207457315,63,F,sharegpt4video-8b,Ses01F_impro03_F016,0,,,,,,
hap,hap,0.971620798,0.015422552,63,F,VideoLLaMA2-7B,Ses01F_impro03_F016,1,,,,,,
neu,hap,10.36766195,0.115196244,90,F,MiniCPM-V-2_6,Ses01F_impro03_F017,0,,,,,,
neu,"hap
",18.09000659,0.201000073,90,F,sharegpt4video-8b,Ses01F_impro03_F017,0,,,,,,
neu,hap,1.654352665,0.018381696,90,F,VideoLLaMA2-7B,Ses01F_impro03_F017,0,,,,,,
neu,hap,11.35714388,0.127608358,89,F,MiniCPM-V-2_6,Ses01F_impro03_F018,0,,,,,,
neu,"hap
",19.88524055,0.223429669,89,F,sharegpt4video-8b,Ses01F_impro03_F018,0,,,,,,
neu,hap,1.552795172,0.017447137,89,F,VideoLLaMA2-7B,Ses01F_impro03_F018,0,,,,,,
neu,neu,5.648163795,0.128367359,44,F,MiniCPM-V-2_6,Ses01F_impro03_F019,1,,,,,,
neu,"hap
",9.710112572,0.220684377,44,F,sharegpt4video-8b,Ses01F_impro03_F019,0,,,,,,
neu,hap,0.953573704,0.02167213,44,F,VideoLLaMA2-7B,Ses01F_impro03_F019,0,,,,,,
xxx,fru,4.403740883,0.104850973,42,F,MiniCPM-V-2_6,Ses01F_impro03_F020,0,,,,,,
xxx,"hap
",7.321071386,0.174311223,42,F,sharegpt4video-8b,Ses01F_impro03_F020,0,,,,,,
xxx,hap,0.844647646,0.020110658,42,F,VideoLLaMA2-7B,Ses01F_impro03_F020,0,,,,,,
hap,hap,19.49778056,0.118168367,165,F,MiniCPM-V-2_6,Ses01F_impro03_F021,1,,,,,,
hap,"hap
",34.64429092,0.2099654,165,F,sharegpt4video-8b,Ses01F_impro03_F021,0,,,,,,
hap,hap,2.796020746,0.01694558,165,F,VideoLLaMA2-7B,Ses01F_impro03_F021,1,,,,,,
neu,hap,8.986836433,0.132159359,68,F,MiniCPM-V-2_6,Ses01F_impro03_F022,0,,,,,,
neu,"hap
",14.58132648,0.214431272,68,F,sharegpt4video-8b,Ses01F_impro03_F022,0,,,,,,
neu,hap,1.253430605,0.018432803,68,F,VideoLLaMA2-7B,Ses01F_impro03_F022,0,,,,,,
neu,hap,3.059561968,0.11767546,26,F,MiniCPM-V-2_6,Ses01F_impro03_F023,0,,,,,,
neu,"hap
",5.663223982,0.217816307,26,F,sharegpt4video-8b,Ses01F_impro03_F023,0,,,,,,
neu,hap,0.719885588,0.027687907,26,F,VideoLLaMA2-7B,Ses01F_impro03_F023,0,,,,,,
hap,hap,16.65163302,0.125200248,133,F,MiniCPM-V-2_6,Ses01F_impro03_F024,1,,,,,,
hap,"hap
",29.39762855,0.221034801,133,F,sharegpt4video-8b,Ses01F_impro03_F024,0,,,,,,
hap,hap,2.221355438,0.016701921,133,F,VideoLLaMA2-7B,Ses01F_impro03_F024,1,,,,,,
hap,hap,15.27463913,0.128358312,119,F,MiniCPM-V-2_6,Ses01F_impro03_F025,1,,,,,,
hap,"hap
",21.74094987,0.182697058,119,F,sharegpt4video-8b,Ses01F_impro03_F025,0,,,,,,
hap,hap,1.718128204,0.014438052,119,F,VideoLLaMA2-7B,Ses01F_impro03_F025,1,,,,,,
hap,hap,23.12789679,0.127778435,181,F,MiniCPM-V-2_6,Ses01F_impro03_F026,1,,,,,,
hap,"hap
",37.42056108,0.206743431,181,F,sharegpt4video-8b,Ses01F_impro03_F026,0,,,,,,
hap,hap,2.449265957,0.013531856,181,F,VideoLLaMA2-7B,Ses01F_impro03_F026,1,,,,,,
fru,neu,3.546489477,0.118216316,30,F,MiniCPM-V-2_6,Ses01F_impro05_F000,0,,,,,,
fru,"hap
",6.466620922,0.215554031,30,F,sharegpt4video-8b,Ses01F_impro05_F000,0,,,,,,
fru,hap,0.854249954,0.028474998,30,F,VideoLLaMA2-7B,Ses01F_impro05_F000,0,,,,,,
fru,neu,6.568560123,0.113251037,58,F,MiniCPM-V-2_6,Ses01F_impro05_F001,0,,,,,,
fru,"hap
",12.45718002,0.214778966,58,F,sharegpt4video-8b,Ses01F_impro05_F001,0,,,,,,
fru,hap,0.951509476,0.016405336,58,F,VideoLLaMA2-7B,Ses01F_impro05_F001,0,,,,,,
fru,neu,5.932441473,0.128966119,46,F,MiniCPM-V-2_6,Ses01F_impro05_F002,0,,,,,,
fru,"hap
",10.18015981,0.221307822,46,F,sharegpt4video-8b,Ses01F_impro05_F002,0,,,,,,
fru,hap,0.961656332,0.020905572,46,F,VideoLLaMA2-7B,Ses01F_impro05_F002,0,,,,,,
fru,fru,14.76475644,0.127282383,116,F,MiniCPM-V-2_6,Ses01F_impro05_F003,1,,,,,,
fru,"hap
",22.59433651,0.194778763,116,F,sharegpt4video-8b,Ses01F_impro05_F003,0,,,,,,
fru,neu,1.796041965,0.01548312,116,F,VideoLLaMA2-7B,Ses01F_impro05_F003,0,,,,,,
fru,neu,36.72316813,0.125764274,292,F,MiniCPM-V-2_6,Ses01F_impro05_F004,0,,,,,,
fru,"hap
",57.93532538,0.198408649,292,F,sharegpt4video-8b,Ses01F_impro05_F004,0,,,,,,
fru,neu,4.832782984,0.016550627,292,F,VideoLLaMA2-7B,Ses01F_impro05_F004,0,,,,,,
fru,neu,5.654473066,0.131499374,43,F,MiniCPM-V-2_6,Ses01F_impro05_F005,0,,,,,,
fru,"hap
",9.360714912,0.217691044,43,F,sharegpt4video-8b,Ses01F_impro05_F005,0,,,,,,
fru,hap,0.955154181,0.022212888,43,F,VideoLLaMA2-7B,Ses01F_impro05_F005,0,,,,,,
xxx,neu,6.475485563,0.126970305,51,F,MiniCPM-V-2_6,Ses01F_impro05_F006,0,,,,,,
xxx,"hap
",11.08295417,0.217312827,51,F,sharegpt4video-8b,Ses01F_impro05_F006,0,,,,,,
xxx,hap,0.994918346,0.019508203,51,F,VideoLLaMA2-7B,Ses01F_impro05_F006,0,,,,,,
fru,neu,5.324283838,0.133107096,40,F,MiniCPM-V-2_6,Ses01F_impro05_F007,0,,,,,,
fru,"hap
",6.980821133,0.174520528,40,F,sharegpt4video-8b,Ses01F_impro05_F007,0,,,,,,
fru,neu,0.849598408,0.02123996,40,F,VideoLLaMA2-7B,Ses01F_impro05_F007,0,,,,,,
ang,neu,7.14831233,0.11169238,64,F,MiniCPM-V-2_6,Ses01F_impro05_F008,0,,,,,,
ang,"hap
",11.72426558,0.18319165,64,F,sharegpt4video-8b,Ses01F_impro05_F008,0,,,,,,
ang,sad,0.969893694,0.015154589,64,F,VideoLLaMA2-7B,Ses01F_impro05_F008,0,,,,,,
ang,neu,27.8959868,0.12679994,220,F,MiniCPM-V-2_6,Ses01F_impro05_F009,0,,,,,,
ang,"hap
",44.35101843,0.201595538,220,F,sharegpt4video-8b,Ses01F_impro05_F009,0,,,,,,
ang,neu,3.339634895,0.015180159,220,F,VideoLLaMA2-7B,Ses01F_impro05_F009,0,,,,,,
xxx,neu,16.34704161,0.128716863,127,F,MiniCPM-V-2_6,Ses01F_impro05_F010,0,,,,,,
xxx,"hap
",26.11073089,0.205596306,127,F,sharegpt4video-8b,Ses01F_impro05_F010,0,,,,,,
xxx,neu,1.929997206,0.015196828,127,F,VideoLLaMA2-7B,Ses01F_impro05_F010,0,,,,,,
ang,neu,6.539042234,0.128216514,51,F,MiniCPM-V-2_6,Ses01F_impro05_F011,0,,,,,,
ang,"hap
",10.53534508,0.206575394,51,F,sharegpt4video-8b,Ses01F_impro05_F011,0,,,,,,
ang,sad,0.880279779,0.017260388,51,F,VideoLLaMA2-7B,Ses01F_impro05_F011,0,,,,,,
ang,neu,17.6867609,0.114849097,154,F,MiniCPM-V-2_6,Ses01F_impro05_F012,0,,,,,,
ang,"hap
",31.57875323,0.205056839,154,F,sharegpt4video-8b,Ses01F_impro05_F012,0,,,,,,
ang,hap,2.715228796,0.017631356,154,F,VideoLLaMA2-7B,Ses01F_impro05_F012,0,,,,,,
xxx,neu,12.69799066,0.126979907,100,F,MiniCPM-V-2_6,Ses01F_impro05_F013,0,,,,,,
xxx,"hap
",21.52189827,0.215218983,100,F,sharegpt4video-8b,Ses01F_impro05_F013,0,,,,,,
xxx,neu,1.759186745,0.017591867,100,F,VideoLLaMA2-7B,Ses01F_impro05_F013,0,,,,,,
ang,neu,11.78403306,0.115529736,102,F,MiniCPM-V-2_6,Ses01F_impro05_F014,0,,,,,,
ang,"hap
",20.90975022,0.204997551,102,F,sharegpt4video-8b,Ses01F_impro05_F014,0,,,,,,
ang,neu,1.876147032,0.018393598,102,F,VideoLLaMA2-7B,Ses01F_impro05_F014,0,,,,,,
ang,neu,57.76813579,0.12423255,465,F,MiniCPM-V-2_6,Ses01F_impro05_F015,0,,,,,,
ang,"hap
",94.72215843,0.203703567,465,F,sharegpt4video-8b,Ses01F_impro05_F015,0,,,,,,
ang,neu,7.359447479,0.015826769,465,F,VideoLLaMA2-7B,Ses01F_impro05_F015,0,,,,,,
ang,hap,15.68874454,0.132955462,118,F,MiniCPM-V-2_6,Ses01F_impro05_F016,0,,,,,,
ang,"hap
",25.00747371,0.211927743,118,F,sharegpt4video-8b,Ses01F_impro05_F016,0,,,,,,
ang,neu,1.986679792,0.016836269,118,F,VideoLLaMA2-7B,Ses01F_impro05_F016,0,,,,,,
ang,neu,34.46612811,0.122220312,282,F,MiniCPM-V-2_6,Ses01F_impro05_F017,0,,,,,,
ang,"hap
",58.09890103,0.206024472,282,F,sharegpt4video-8b,Ses01F_impro05_F017,0,,,,,,
ang,neu,3.834793568,0.013598559,282,F,VideoLLaMA2-7B,Ses01F_impro05_F017,0,,,,,,
ang,neu,8.453936338,0.115807347,73,F,MiniCPM-V-2_6,Ses01F_impro05_F018,0,,,,,,
ang,"hap
",16.91040611,0.231649399,73,F,sharegpt4video-8b,Ses01F_impro05_F018,0,,,,,,
ang,hap,1.37176013,0.018791235,73,F,VideoLLaMA2-7B,Ses01F_impro05_F018,0,,,,,,
ang,neu,20.94395828,0.129283693,162,F,MiniCPM-V-2_6,Ses01F_impro05_F019,0,,,,,,
ang,"hap
",32.28659272,0.199299955,162,F,sharegpt4video-8b,Ses01F_impro05_F019,0,,,,,,
ang,neu,2.428477526,0.014990602,162,F,VideoLLaMA2-7B,Ses01F_impro05_F019,0,,,,,,
ang,fru,17.31474853,0.129214541,134,F,MiniCPM-V-2_6,Ses01F_impro05_F020,0,,,,,,
ang,"hap
",29.74261427,0.221959808,134,F,sharegpt4video-8b,Ses01F_impro05_F020,0,,,,,,
ang,neu,2.133410215,0.015920972,134,F,VideoLLaMA2-7B,Ses01F_impro05_F020,0,,,,,,
ang,neu,17.87250209,0.124982532,143,F,MiniCPM-V-2_6,Ses01F_impro05_F021,0,,,,,,
ang,"hap
",28.10549951,0.196541955,143,F,sharegpt4video-8b,Ses01F_impro05_F021,0,,,,,,
ang,hap,2.356767178,0.016480889,143,F,VideoLLaMA2-7B,Ses01F_impro05_F021,0,,,,,,
ang,neu,13.26603174,0.128796425,103,F,MiniCPM-V-2_6,Ses01F_impro05_F022,0,,,,,,
ang,"hap
",22.17011237,0.215243809,103,F,sharegpt4video-8b,Ses01F_impro05_F022,0,,,,,,
ang,neu,1.751996517,0.017009675,103,F,VideoLLaMA2-7B,Ses01F_impro05_F022,0,,,,,,
ang,fru,7.580118179,0.128476579,59,F,MiniCPM-V-2_6,Ses01F_impro05_F023,0,,,,,,
ang,"hap
",9.514905214,0.16126958,59,F,sharegpt4video-8b,Ses01F_impro05_F023,0,,,,,,
ang,sad,0.811117887,0.013747761,59,F,VideoLLaMA2-7B,Ses01F_impro05_F023,0,,,,,,
ang,neu,4.438750744,0.103226761,43,F,MiniCPM-V-2_6,Ses01F_impro05_F024,0,,,,,,
ang,"hap
",7.208012104,0.167628188,43,F,sharegpt4video-8b,Ses01F_impro05_F024,0,,,,,,
ang,hap,0.82802248,0.019256337,43,F,VideoLLaMA2-7B,Ses01F_impro05_F024,0,,,,,,
ang,neu,10.35195518,0.110127183,94,F,MiniCPM-V-2_6,Ses01F_impro05_F025,0,,,,,,
ang,"hap
",20.75001645,0.220744856,94,F,sharegpt4video-8b,Ses01F_impro05_F025,0,,,,,,
ang,neu,1.647671461,0.01752842,94,F,VideoLLaMA2-7B,Ses01F_impro05_F025,0,,,,,,
ang,neu,5.82148695,0.126554064,46,F,MiniCPM-V-2_6,Ses01F_impro05_F026,0,,,,,,
ang,"hap
",9.983767986,0.217038434,46,F,sharegpt4video-8b,Ses01F_impro05_F026,0,,,,,,
ang,hap,0.890985727,0.019369255,46,F,VideoLLaMA2-7B,Ses01F_impro05_F026,0,,,,,,
xxx,neu,17.41815042,0.125310435,139,F,MiniCPM-V-2_6,Ses01F_impro05_F027,0,,,,,,
xxx,"hap
",26.95040274,0.193887789,139,F,sharegpt4video-8b,Ses01F_impro05_F027,0,,,,,,
xxx,neu,2.214756489,0.0159335,139,F,VideoLLaMA2-7B,Ses01F_impro05_F027,0,,,,,,
ang,neu,10.3164537,0.158714672,65,F,MiniCPM-V-2_6,Ses01F_impro05_F028,0,,,,,,
ang,"hap
",15.2656827,0.234856657,65,F,sharegpt4video-8b,Ses01F_impro05_F028,0,,,,,,
ang,neu,1.261307955,0.019404738,65,F,VideoLLaMA2-7B,Ses01F_impro05_F028,0,,,,,,
ang,neu,15.12414837,0.127093684,119,F,MiniCPM-V-2_6,Ses01F_impro05_F029,0,,,,,,
ang,"hap
",22.63938069,0.190246897,119,F,sharegpt4video-8b,Ses01F_impro05_F029,0,,,,,,
ang,hap,1.727775812,0.014519124,119,F,VideoLLaMA2-7B,Ses01F_impro05_F029,0,,,,,,
ang,fru,12.11816883,0.121181688,100,F,MiniCPM-V-2_6,Ses01F_impro05_F030,0,,,,,,
ang,"hap
",21.45632553,0.214563255,100,F,sharegpt4video-8b,Ses01F_impro05_F030,0,,,,,,
ang,neu,1.807494879,0.018074949,100,F,VideoLLaMA2-7B,Ses01F_impro05_F030,0,,,,,,
neu,neu,17.02498722,0.128977176,132,F,MiniCPM-V-2_6,Ses01F_impro04_F000,1,,,,,,
neu,"hap
",27.1123724,0.205396761,132,F,sharegpt4video-8b,Ses01F_impro04_F000,0,,,,,,
neu,neu,1.88047719,0.014246039,132,F,VideoLLaMA2-7B,Ses01F_impro04_F000,1,,,,,,
neu,neu,16.9364953,0.126391756,134,F,MiniCPM-V-2_6,Ses01F_impro04_F001,1,,,,,,
neu,"hap
",29.87085104,0.222916799,134,F,sharegpt4video-8b,Ses01F_impro04_F001,0,,,,,,
neu,neu,2.150327921,0.016047223,134,F,VideoLLaMA2-7B,Ses01F_impro04_F001,1,,,,,,
fru,neu,44.85854077,0.121239299,370,F,MiniCPM-V-2_6,Ses01F_impro04_F002,0,,,,,,
fru,"hap
",74.69949293,0.201890521,370,F,sharegpt4video-8b,Ses01F_impro04_F002,0,,,,,,
fru,neu,5.74337101,0.015522624,370,F,VideoLLaMA2-7B,Ses01F_impro04_F002,0,,,,,,
xxx,neu,11.07559991,0.13185238,84,F,MiniCPM-V-2_6,Ses01F_impro04_F003,0,,,,,,
xxx,"hap
",18.51597834,0.220428314,84,F,sharegpt4video-8b,Ses01F_impro04_F003,0,,,,,,
xxx,neu,1.545955896,0.018404237,84,F,VideoLLaMA2-7B,Ses01F_impro04_F003,0,,,,,,
xxx,neu,7.014250517,0.132344349,53,F,MiniCPM-V-2_6,Ses01F_impro04_F004,0,,,,,,
xxx,"hap
",11.63815522,0.219587834,53,F,sharegpt4video-8b,Ses01F_impro04_F004,0,,,,,,
xxx,neu,0.887606859,0.016747299,53,F,VideoLLaMA2-7B,Ses01F_impro04_F004,0,,,,,,
neu,fru,8.681615353,0.118926238,73,F,MiniCPM-V-2_6,Ses01F_impro04_F005,0,,,,,,
neu,"hap
",15.25954843,0.20903491,73,F,sharegpt4video-8b,Ses01F_impro04_F005,0,,,,,,
neu,neu,1.456905365,0.019957608,73,F,VideoLLaMA2-7B,Ses01F_impro04_F005,1,,,,,,
neu,neu,14.21482992,0.131618796,108,F,MiniCPM-V-2_6,Ses01F_impro04_F006,1,,,,,,
neu,"hap
",23.31543708,0.215883677,108,F,sharegpt4video-8b,Ses01F_impro04_F006,0,,,,,,
neu,neu,1.769599676,0.016385182,108,F,VideoLLaMA2-7B,Ses01F_impro04_F006,1,,,,,,
fru,neu,16.00615978,0.126032754,127,F,MiniCPM-V-2_6,Ses01F_impro04_F007,0,,,,,,
fru,"hap
",23.21789217,0.182818049,127,F,sharegpt4video-8b,Ses01F_impro04_F007,0,,,,,,
fru,neu,1.888185263,0.0148676,127,F,VideoLLaMA2-7B,Ses01F_impro04_F007,0,,,,,,
xxx,neu,5.372727394,0.134318185,40,F,MiniCPM-V-2_6,Ses01F_impro04_F008,0,,,,,,
xxx,"hap
",8.815111876,0.220377797,40,F,sharegpt4video-8b,Ses01F_impro04_F008,0,,,,,,
xxx,neu,0.917322397,0.02293306,40,F,VideoLLaMA2-7B,Ses01F_impro04_F008,0,,,,,,
neu,neu,5.665558338,0.131757171,43,F,MiniCPM-V-2_6,Ses01F_impro04_F009,1,,,,,,
neu,"hap
",9.944254398,0.23126173,43,F,sharegpt4video-8b,Ses01F_impro04_F009,0,,,,,,
neu,neu,0.930321217,0.021635377,43,F,VideoLLaMA2-7B,Ses01F_impro04_F009,1,,,,,,
xxx,neu,22.0872395,0.125495679,176,F,MiniCPM-V-2_6,Ses01F_impro04_F010,0,,,,,,
xxx,"hap
",34.89286494,0.198254914,176,F,sharegpt4video-8b,Ses01F_impro04_F010,0,,,,,,
xxx,neu,2.869960308,0.016306593,176,F,VideoLLaMA2-7B,Ses01F_impro04_F010,0,,,,,,
